id,geo_cluster
30567064,0
30568497,0
30570342,0
30577273,0
30582797,0
30584948,0
30584992,0
30586563,0
30587740,0
30588700,0
30589636,0
30591478,0
30597460,0
30627356,0
30661174,0
30662063,0
30670056,0
30672441,0
30674463,0
30675435,0
30675713,0
30677434,0
30685870,0
30686973,0
30687132,0
30690149,0
30691909,0
30694626,0
30694693,0
30694973,0
30695144,0
30884570,0
30885792,0
30898965,0
30904692,0
30906210,0
30908416,0
30909287,0
30911300,0
30912539,0
30912652,0
30913799,0
30915351,0
30927844,0
30929724,0
30932198,0
30932236,0
30935679,0
30937756,0
30938219,0
30938582,0
30938864,0
30940484,0
30940831,0
30950513,0
30952275,0
30953535,0
30954420,0
30954828,0
30955422,0
30956743,0
30958980,0
30979146,0
30980172,0
30980752,0
30981245,0
30981877,0
30999134,0
31000783,0
31001555,0
31001961,0
31002413,0
31002659,0
31019621,0
31023111,0
31036861,0
31038331,0
31038347,0
31038390,0
31039770,0
31040919,0
31042032,0
31042303,0
31564614,0
31565043,0
31566176,0
31568673,0
31569502,0
31582797,0
31584089,0
31596199,0
31599728,0
31600379,0
31600930,1
31614670,0
31620173,0
31622448,0
31623508,0
31624317,0
31626662,0
31626920,0
31663848,0
30474972,0
30476455,0
30476876,0
30477526,0
30483899,0
30489218,0
30494093,0
30497529,0
30499109,0
30504780,0
30504880,0
30506672,0
30506799,0
30509757,0
30510228,0
30511114,0
30514043,0
30514166,0
30514401,0
30521015,0
30522970,0
30525544,0
30526468,0
30527403,0
30527994,0
30528541,0
30530044,0
30531163,0
30531246,0
31042971,0
31043762,0
31044749,0
31052694,0
31053180,0
31053208,0
31053535,0
31054566,0
31057348,0
31057368,0
31057603,0
31058888,0
31059670,0
31060046,0
31070935,0
31074354,0
31082686,0
31084737,0
31085028,0
31085213,0
31085554,0
31085679,0
31087285,0
31094549,0
31095373,0
31097104,0
31099129,0
31101814,0
31106666,0
31106961,0
31119799,2
31120812,0
31120894,0
31121209,0
31121555,0
31122836,0
31123021,0
31124462,0
31127267,0
31127402,0
31127529,0
31127742,0
31128175,0
31135051,0
31136603,0
31143377,0
31146186,0
31148287,0
31150305,0
31153044,0
31163666,0
31164039,0
31165085,0
31166982,0
31172569,0
31172584,0
31174610,0
31176662,0
31176669,0
31177983,0
31178588,0
31188063,0
31188378,0
31665138,0
31667621,0
31668461,0
31668481,0
31669717,0
31670625,0
31670943,0
30695780,0
30699302,0
30700892,0
30701853,0
30702161,0
30702384,0
30705353,0
30706240,0
30712222,0
30712682,0
30713613,0
30715104,0
30715688,0
30715819,0
30716128,0
30716621,0
30717086,0
30717527,0
30718403,0
30718736,0
30720530,0
30721128,0
30721883,0
30731674,0
30735480,0
30737182,0
30737643,0
30739988,0
30745402,0
30745429,0
30746536,0
30747260,0
30748302,0
30749685,0
30756898,0
30759388,0
30761885,0
30762826,0
31237303,0
31238549,0
31247718,0
31255156,0
31255471,0
31262486,0
31269703,0
31269983,0
31277426,0
31286946,0
31290477,0
31290728,0
31291730,0
31292343,0
31292757,0
31293545,0
31294395,0
31301754,0
31304303,0
31304312,0
31305551,0
31311422,0
31313105,0
31313806,0
31313987,0
31315168,0
31315936,0
31317744,0
31319380,0
31322232,0
31332746,0
31333074,0
31336375,0
31339496,0
31339600,0
31340539,0
31340666,0
31358401,0
31358547,0
31359053,0
31362276,0
31379967,0
31382465,0
31383493,0
31390350,0
31409073,0
31414558,0
31414856,0
31420503,0
31434819,0
31435773,0
31445273,0
31457396,0
31458142,0
31681846,0
31682228,0
31684570,0
31687149,0
31687693,0
31689618,0
31695085,0
31697123,0
31705298,0
31707961,0
31713858,0
31714168,0
31715312,0
31716191,0
31722021,0
31726939,0
31728112,0
31732450,0
31737653,0
31743178,0
31758029,0
31760509,0
31760941,0
31761417,0
31764572,0
31773364,0
31794109,0
31800683,0
31802796,0
31809534,0
31823858,0
31828528,0
31834161,0
31834190,0
31835627,0
31836311,0
31839994,0
31847270,0
31854564,0
31856192,0
31857171,0
31857472,0
31859909,0
31861671,0
31879887,0
31881052,0
31881336,0
31884696,0
31885563,0
31885991,0
31894643,0
31898478,0
31898630,0
31901835,0
31905458,2
31913609,0
31918252,0
31920388,0
31929176,0
31931117,0
32744022,0
32746895,0
32747368,0
32759322,0
32764445,0
32777169,0
32789340,0
32792849,0
32801102,0
32803072,0
32805276,0
32806789,0
32806998,0
32809387,1
32815390,0
32816064,0
32820849,0
32822073,0
32842295,0
32844072,0
32845010,0
31458781,0
31459245,0
31459394,0
31466176,0
31467888,0
31470227,0
31473340,0
31474126,0
31474431,0
31474638,0
31490659,0
31493229,0
31494679,0
31507738,0
31513692,0
31514475,0
31518329,0
31530711,0
31533518,0
31534487,0
31537701,0
31539511,0
31540573,0
31542692,0
31543246,0
31543550,0
31549470,0
31556307,0
31557451,0
31560410,0
31562978,0
32381021,0
32381165,2
32382542,0
32383114,0
32392636,0
32400196,0
32403772,0
32406729,0
32427478,0
32441769,0
32448749,0
32450788,0
32454559,0
32466614,0
32468788,0
32470327,0
32470732,0
32474951,0
32476606,0
32477130,0
32493320,0
32494256,0
32495771,0
32499495,0
32501003,0
32501820,0
32502180,-1
32517517,0
32520381,0
32524152,0
32527643,0
32530603,0
32531179,0
32531409,0
32541475,0
32544596,0
32546557,2
32546879,0
32549155,0
32550619,0
32554867,0
32563070,0
32567344,0
32570893,0
32575528,0
32575757,0
32586373,0
32589616,0
32590674,0
32591286,0
32591771,0
32595900,0
32607488,0
32611458,0
32611977,0
32616393,0
32617384,0
32618577,0
32618640,0
32845331,0
31194309,0
31201815,0
31205946,0
31208865,0
31209182,0
31211176,0
31211375,0
31211385,0
31212456,0
31212571,0
31214157,0
31216852,0
31218310,2
31220573,0
31220645,0
31221559,0
31223352,0
31224224,0
31231904,0
31234360,0
31236046,0
31237124,0
31931665,0
31932152,0
31933373,0
31934408,0
31950380,0
31957975,2
31958064,0
31961126,1
31963324,0
31964045,0
31978518,0
31980644,0
31980794,0
31990505,0
31991634,0
32008192,0
32013622,0
32016639,0
32018402,0
32035609,0
32036822,0
32037535,0
32039742,0
32040351,0
32042721,0
32050071,0
32050230,0
32050419,0
32062843,0
32064131,0
32064705,0
32081249,0
32086758,0
32088018,0
32095900,-1
32102590,0
32107065,0
32108317,0
32113353,0
32125848,0
32137481,0
32165536,0
32165550,0
32166264,0
32166672,0
32171100,0
32171104,0
32185689,0
32185974,0
32186503,0
32189706,0
32190231,0
32190629,0
32206003,2
32214585,0
32222756,0
32233982,0
32234674,0
32238694,0
32241239,0
32241276,0
32242139,0
32244865,0
32260219,0
32264646,0
32268149,0
32273036,0
32284910,0
32285578,0
32287174,0
32845516,0
32847146,0
32856048,0
32857378,0
32857674,0
32857918,0
32858018,0
32858895,0
32860541,0
32862140,0
32865732,0
32890299,2
32894678,0
32900964,0
32901262,0
32913140,0
32915763,0
32923358,0
32926070,0
32926087,0
32933643,0
32935473,0
32937780,0
32940047,0
32940382,0
32943764,0
32957830,0
32959357,0
32990282,0
32990477,0
32991664,0
33010488,0
33010913,0
33012494,0
33014255,0
33020012,0
33035945,0
33038705,0
33040208,0
33044053,0
33049970,0
33055126,0
33061311,0
33069506,0
33070946,0
33077083,0
33094622,0
33097219,2
33101073,0
33101286,0
33127307,0
33127624,0
33133494,0
33133919,0
33135950,0
33138120,0
33138453,0
33140204,0
33141938,0
33154669,0
33155194,0
33155909,0
33928971,0
33930528,0
33930883,0
33936370,0
33937466,0
33937907,0
33954574,0
33956049,0
33957835,0
33961505,0
32618716,0
32619108,0
32620347,0
32634041,1
32635329,0
32636494,0
32645984,0
32646039,0
32663836,0
32664187,0
32666534,0
32668712,0
32668910,0
32669067,0
32669154,0
32669305,0
32670456,0
32670715,0
32701542,0
32705496,0
32711577,0
32714790,0
32721564,0
32722219,0
32742238,0
32743677,0
33580907,0
33581628,0
33582776,0
33589554,0
33589697,0
33603476,0
33607399,0
33608420,0
33611062,0
33611809,0
33612951,0
33613736,0
33617342,0
33632312,0
33635511,0
33639841,0
33642152,0
33642266,0
33653706,0
33654747,0
33660716,0
33660911,0
33662914,0
33664484,0
33667731,0
33677607,0
33683407,0
33684621,0
33689653,0
33689832,0
33689844,0
33691396,0
33705274,0
33706354,0
33711101,0
33716043,0
33725862,0
33726859,0
33735398,0
33741107,0
33743082,0
33743807,0
33745549,0
33753198,0
33763207,0
33765725,0
33772781,0
33776576,0
33785477,0
33787438,0
33796251,0
33798189,0
33812961,0
33820675,0
33823598,0
33826775,0
33829791,0
33832840,0
33833257,0
33835470,0
33835992,0
33849970,0
33852557,0
33853465,0
33854066,0
33964014,0
33964535,0
33969898,0
33970585,0
33971170,0
33974640,0
33974777,0
33982630,0
33985846,0
33987509,0
33989681,0
33994927,0
33995646,0
33999377,0
33999874,0
34011627,0
34014027,0
34017530,0
34017965,0
32292954,0
32297005,0
32306605,0
32308471,0
32311383,0
32315112,0
32316672,0
32317602,0
32334635,0
32336400,0
32343097,0
32350835,0
32354513,0
32356850,0
32364753,0
33156123,0
33161761,0
33162983,0
33168922,0
33169141,0
33175415,0
33180845,0
33184311,0
33190224,0
33194789,0
33214803,0
33239233,0
33247747,0
33265025,0
33267342,0
33269219,0
33269801,0
33271828,0
33273525,0
33273859,0
33275894,0
33276141,0
33295827,0
33315368,0
33318809,0
33319941,0
33331140,0
33331584,0
33334476,0
33340151,0
33346748,0
33346826,0
33348833,0
33348910,0
33367026,0
33373472,0
33374241,0
33379269,0
33387469,0
33394700,0
33421406,0
33422875,0
33423101,0
33423849,0
33427025,0
33427418,0
33439687,0
33442531,0
33446373,0
33448577,0
33449304,0
33451456,0
33454764,0
33455322,0
33457366,0
33457731,0
33467371,0
33469440,0
33469797,0
33474649,0
33485978,0
33486731,0
33489978,0
33491707,0
33495663,0
33498032,0
33513897,0
33515695,0
33516105,0
33521985,0
33528562,0
33529806,0
33533601,0
33534624,0
33545797,0
34022740,0
34023411,0
34023558,0
34039045,0
34042173,0
34042870,0
34051381,0
34051551,0
34053516,0
34055336,0
34056679,0
34059931,0
34062693,0
34063075,0
34071447,0
34071685,0
34071687,0
34071688,0
34071691,0
34071692,0
34071693,0
34071699,0
34071700,0
34071962,0
34072049,0
34072160,0
34072162,0
34072164,0
34072165,0
34078420,0
34084359,0
34086213,0
34087005,0
34088961,0
34094976,0
34096002,0
34101162,0
34103144,0
34107684,0
34108545,0
34109471,0
34114232,0
34116575,0
34118590,0
34123251,0
34127215,0
34136999,0
34138042,0
34138100,0
34142194,0
34142214,0
34142893,0
34150118,0
34152598,0
34165293,0
34169395,0
34172085,0
34783887,0
34784910,0
34788810,0
34792347,0
34809828,0
34815470,0
34816480,0
34819702,0
34821537,0
34822061,0
34835762,-1
34838079,0
34839277,0
34840495,0
34841457,0
34844071,2
34856076,0
34858480,0
34860207,0
33857708,0
33858603,0
33870097,0
33873570,0
33873780,0
33875614,0
33877113,0
33877798,0
33880238,0
33883497,0
33883949,0
33897838,0
33903300,0
33904680,0
33908121,0
33910078,0
33917958,0
33926074,0
33927253,0
33927923,0
34487108,0
34487247,0
34487373,0
34487491,0
34491852,0
34491871,0
34491916,0
34491918,0
34494974,0
34500384,0
34501332,0
34501725,0
34501825,0
34507048,0
34508577,0
34509926,0
34510977,0
34533172,0
34535182,0
34536285,0
34537321,0
34539406,0
34542125,0
34542550,0
34542878,0
34544360,0
34546192,0
34568831,0
34570070,0
34592851,0
34592997,0
34593016,0
34593055,0
34593686,0
34595632,0
34596689,0
34596961,0
34600024,0
34603173,0
34604981,0
34605049,0
34616078,0
34620162,0
34621385,0
34623269,0
34624286,0
34641992,0
34643695,0
34647190,0
34647478,0
34651712,0
34651960,0
34656064,0
34667590,0
34668348,0
34670672,1
34673353,0
34679833,0
34686716,0
34700092,0
34705150,0
34705719,0
34706349,0
34708585,0
34709283,0
34709658,0
34710645,0
34718143,0
34721719,0
34862591,0
34866647,0
34866682,0
34866786,0
34866897,0
34867166,0
34868325,0
34868859,0
34869203,0
34871854,0
34873255,0
33546854,0
33547205,0
33556100,0
33558102,0
33558241,0
33559330,0
33559960,0
33560323,0
33560707,0
33580893,0
34175118,0
34180340,0
34181803,0
34197959,0
34199783,0
34202304,0
34202651,0
34205576,0
34206567,0
34213403,0
34230593,0
34231172,0
34234215,0
34251664,0
34253845,0
34255740,0
34256727,2
34258883,2
34272580,0
34274062,0
34278935,2
34279388,0
34281515,0
34284185,0
34287923,0
34289855,0
34306797,0
34309096,0
34313601,0
34315737,0
34316911,0
34327434,0
34335995,0
34336135,0
34336328,0
34337267,0
34337805,0
34339330,0
34340192,0
34340299,0
34340357,0
34340625,0
34343028,0
34346014,0
34358402,0
34360431,0
34362400,0
34362677,0
34363916,0
34365364,0
34368927,0
34369607,0
34370526,0
34370821,0
34371913,0
34371999,0
34383611,0
34384580,0
34384911,0
34384958,0
34392044,0
34393812,0
34415992,0
34417340,0
34420423,0
34422468,0
34433947,0
34436638,0
34447510,0
34449879,0
34468721,0
34471928,0
34478311,0
34478719,0
34480008,0
34485317,0
34485693,0
34485694,0
34485696,0
34485697,0
34873969,0
34890712,0
34894797,0
34897396,0
34907049,0
34907354,0
34907479,0
34908806,0
34909026,0
34909594,0
34926055,0
34929016,0
34935216,0
34938631,0
34949054,0
34952279,0
34956061,0
34967524,0
34971449,0
34972982,0
34973988,0
34975935,0
34976735,0
34978738,0
34980223,0
34981661,0
34993824,0
34994129,0
34997894,0
34998955,0
35000464,0
35001175,0
35002311,0
35005373,0
35012500,0
35025921,0
35026069,0
35026161,0
35038426,0
35038658,0
35043094,0
35044394,0
35045823,0
35059067,0
35059840,0
35061907,0
35066800,1
35078721,0
34722584,0
34723211,0
34737998,0
34738463,0
34741981,0
34742861,0
34743365,0
34745490,0
34746284,0
34748026,0
34748366,0
34753379,0
34754120,0
34754241,0
34759503,0
34774305,0
35096805,0
35109246,0
35114037,0
35114189,0
35115187,0
35115611,0
35119931,0
35120222,0
35121319,0
35121524,0
35124311,0
35128367,0
35132775,0
35136523,0
35136809,0
35147929,0
35149019,0
35149180,0
35149282,0
35149452,0
35149749,0
35154411,0
35154668,0
35154803,0
35154913,0
35155873,2
35161717,0
35162306,0
35164294,0
35166718,0
35167097,0
35172393,0
35175500,0
35183293,0
35186258,0
35186404,0
35189052,0
35191797,0
35193203,0
35195180,0
35196872,0
35197500,0
35199446,0
35203931,0
35206238,0
35217588,0
35217816,0
35219812,0
35220477,0
35222567,0
35224560,0
35227165,0
35228373,0
35231370,0
35231916,0
35232819,0
35233962,0
35235212,0
35235326,0
35235379,0
35236345,0
35236424,0
35236534,0
35236677,0
35249458,0
35250568,0
35252845,0
35254823,0
35258943,0
35260994,0
35267252,0
35267276,0
35267302,0
35079012,0
35080347,0
35085042,0
35085826,0
35087672,0
35096173,0
35096744,0
35614263,0
35614888,0
35616470,0
35619073,2
35636466,0
35642392,0
35643772,0
35644555,0
35646199,0
35650240,0
35654798,0
35657430,0
35664658,0
35679935,0
35683483,0
35684442,0
35686575,0
35686594,0
35688424,0
35689855,0
35702864,0
35707945,0
35711228,0
35712515,0
34485698,0
34485699,0
34485702,0
34485742,0
34485745,0
35328951,0
35343378,0
35348521,0
35349443,0
35354567,0
35355147,0
35369883,0
35373350,0
35374230,0
35374299,0
35376453,0
35380023,0
35385859,0
35402920,0
35406411,0
35408266,0
35409062,0
35415121,0
35422599,0
35423560,0
35428996,0
35430525,0
35431400,0
35450345,0
35454756,0
35463466,0
35463986,0
35465766,1
35465967,0
35466334,0
35479956,0
35485149,0
35490967,0
35491909,0
35493937,0
35496842,0
35497497,0
35499352,0
35509087,0
35510876,0
35510977,0
35511098,0
35512005,0
35513883,0
35516587,2
35523432,0
35526392,0
35532192,0
35532310,0
35532648,0
35536969,0
35539586,0
35539721,0
35539856,0
35540158,0
35540308,0
35540417,0
35540673,0
35545194,0
35545434,0
35545525,0
35545595,0
35545650,0
35546298,0
35548551,0
35548721,0
35550080,0
35569130,0
35570396,0
35574095,0
35575345,0
35577620,0
35579312,0
35579364,0
35580335,0
35580609,0
35581315,0
35599507,0
35600877,0
35601251,0
35603341,0
35603512,0
35607907,0
35713272,0
35713310,0
35713334,0
35713354,0
35716479,0
35717460,0
35718438,0
35719652,0
35732634,0
35735822,0
35752161,0
35755081,0
35758732,0
35766431,0
35768121,0
35768266,0
35768324,0
35768575,0
35768781,0
35768873,0
35771605,0
35771989,0
35773173,0
35774669,0
35778408,0
35793925,0
35797866,0
35806920,0
35808578,0
35812955,0
35822763,0
35828656,0
35829570,0
35833383,0
35836471,0
35837998,0
35838716,0
35840564,0
35840685,0
35841351,0
35863336,0
35868549,0
35871679,0
35873124,0
35874311,0
35875206,0
35876828,0
35877016,0
35878938,0
35880719,0
35893569,0
35896695,0
35901159,0
35903391,0
35906886,0
35914632,0
35934018,0
35938640,0
35939805,0
35267761,0
35268357,0
35269107,0
35281795,0
35284206,0
35284472,0
35284618,0
35289004,0
35304260,0
35310193,0
35315339,0
35316405,0
35957018,0
35962668,0
35965985,0
35966671,0
35967471,0
35969545,0
35974849,0
35988369,0
35995460,0
35996222,0
35998531,0
35999656,0
36002802,0
36004196,0
36023925,0
36036842,0
36054622,0
36056808,0
36060386,0
36062007,0
36063144,0
36064099,0
36069532,0
36073776,0
36074873,0
36076577,0
36080023,0
36082249,0
36085870,0
36093365,0
36101436,0
36103414,0
36105777,0
36107833,0
36109132,0
36109149,0
36114015,0
36115461,0
36117267,0
36134670,0
36137531,0
36137613,0
36141106,0
36142215,0
36143087,0
36145317,1
36146653,0
36152335,-1
36152646,0
36152878,0
36172519,0
36197791,0
36198348,0
36203757,0
36204465,0
36206001,0
36210670,0
36221298,0
36222367,0
36223669,0
36224260,0
36224443,0
36228538,0
36231329,0
36236022,0
36236515,0
36237732,0
36238700,0
36238749,0
36239387,0
36239518,0
36239568,0
36239614,0
36239665,0
36239748,0
36239812,0
36239871,0
35944106,0
35944866,0
36980176,0
36981285,0
36998345,0
37006114,0
37006731,0
37008287,0
37011601,0
37016764,0
37019368,0
37019982,0
37020763,0
37022153,0
37023849,0
37023920,0
37036243,0
37039174,0
37048087,0
37053079,0
37054496,0
37055281,0
37055580,0
37055877,0
37056638,0
37057382,0
37058304,0
37059318,0
37060440,0
37060459,0
37060607,0
37074081,0
37079197,0
37082885,0
37083736,0
37085182,0
35608098,0
35614233,1
36241782,0
36255541,0
36260895,0
36265557,0
36267546,2
36272851,0
36272957,0
36274279,0
36279030,0
36286545,0
36300378,0
36302523,0
36307792,0
36307882,0
36311265,0
36312999,0
36313048,0
36313671,0
36315143,0
36315759,0
36315795,0
36315828,0
36319887,0
36322141,0
36333124,0
36349092,0
36354114,0
36358848,0
36358910,0
36359662,0
36368048,0
36370217,0
36379279,0
36379292,0
36381909,0
36383411,0
36387416,0
36392805,0
36394726,0
36404568,0
36413532,0
36414576,0
36417250,0
36420676,0
36421575,0
36421632,0
36421679,0
36421737,0
36421783,0
36426788,0
36435986,0
36441134,0
36456829,0
36471896,0
36474706,0
36477307,0
36481615,0
36485171,0
36485642,0
36488148,0
36489561,0
36510434,0
36513425,0
36517175,0
36523682,0
36525799,0
36526390,0
36526767,0
36531254,0
36533065,0
36554098,0
36558463,0
36562432,0
36562461,0
36562485,0
36565460,0
36566957,0
36569876,0
36571835,0
36581537,0
36585314,0
36591820,0
36592512,0
36593724,0
36596438,0
36600021,0
37216159,0
37216267,0
37085302,0
37086914,0
37087668,0
37093438,0
37093925,0
37094204,0
37094209,0
37094830,0
37096121,0
37096663,0
37113314,0
37122162,0
37122437,0
37122502,0
37122566,0
37132673,0
37138983,0
37140513,0
37140722,0
37140782,0
37140882,0
37140989,0
37141162,0
37141285,0
37141377,0
37141484,0
37146175,0
37146931,0
37150443,0
37152715,0
37153400,0
37154807,0
37155251,0
37155507,0
37177160,0
37178609,0
37182088,0
37184038,0
37184442,0
37187163,0
37187259,0
37198718,0
37200571,0
37202400,0
37202760,0
37206565,0
37207174,0
36239907,0
36239952,0
36240007,0
36240061,0
36240104,0
36240143,0
36240195,0
36600226,0
36600797,0
36601016,0
36601094,0
36601199,0
36601330,0
36601463,0
36601529,0
36601571,0
36601762,0
36602019,0
36602159,0
36602945,0
36603015,0
36604373,0
36620796,0
36629436,0
36629467,0
36631549,0
36632562,0
36633354,0
36633369,0
36633511,0
36637775,0
36639320,0
36639976,0
36640931,0
36643130,0
36656933,0
36659812,0
36660274,0
36668085,0
36684171,0
36696708,0
36696860,0
36697133,0
36698970,0
36702060,0
36753879,0
36762958,0
36765969,0
36776377,0
36791797,0
36794104,0
36796156,0
36803276,0
36804299,0
36811139,0
36813246,0
36815318,0
36819630,0
36832048,0
36833047,0
36834500,0
36834575,0
36838859,0
36839214,0
36839512,0
36839873,0
36840098,0
36844943,0
36846836,0
36872628,0
36875336,0
36877037,0
36900144,0
36906533,0
36906763,0
36908046,0
36911854,0
36914033,0
36917552,0
36922223,0
36939083,0
36939258,0
36939361,0
36939654,0
36939782,0
36940057,0
36942878,0
36944046,0
36945647,0
37210398,0
37215278,0
37215555,0
37828655,0
37833931,0
37839668,0
37842610,0
37855573,0
37857475,0
37860830,0
37862092,0
37864788,0
37878596,0
37879131,0
37885314,0
37886939,0
37887133,0
37891200,0
37908288,0
37908313,0
37909386,0
37910970,0
37914207,0
37914398,0
37932566,0
37937595,0
37940346,0
37940610,0
37941348,0
37941349,0
37942657,0
37943502,1
37943586,0
37943668,0
37944508,0
37944546,1
37957355,0
37971614,0
37971699,0
37974260,0
37984597,0
37986967,0
37987719,0
37988664,0
37988953,0
37990112,0
37992122,0
37992636,0
37993547,0
37997011,0
38019033,0
38020017,0
38021015,0
38023200,0
38024356,0
38042164,0
38043614,0
38045112,0
38045312,0
38045508,0
38048018,0
37216694,0
37217162,0
37217357,0
37218076,0
37240374,0
37245813,0
37247512,0
37250030,0
37250201,0
37251422,0
37253210,0
37253565,0
37254241,0
37254729,0
37260475,0
37262517,0
37280114,0
37280342,0
37282283,0
37282528,0
37285128,0
37291686,0
37294217,0
37296583,0
37297049,0
37297150,0
37300621,0
37316929,0
37317411,0
37318064,0
37319489,0
37320519,0
37322150,0
37322248,0
37322632,0
37323360,0
37325442,0
37326028,0
37329889,0
37330856,0
37332210,1
37332720,0
37349383,0
37351667,0
37357770,0
37360299,0
37360635,0
37361653,-1
37366431,0
37368265,0
37371179,0
37391071,0
37393364,0
37397088,0
37404277,0
37419826,0
37423528,0
37424442,0
37424915,0
37428856,0
37430881,0
37443671,0
37446470,0
37447065,0
37455273,0
37455790,0
37457512,0
37459834,0
37461862,0
37462923,0
37486474,0
37487817,0
37489260,0
37491295,0
37494611,0
37496845,0
37497614,0
37503226,0
37508572,0
37527378,0
37529321,0
37530767,0
37532017,0
38178779,0
38186786,0
38191536,0
38194280,0
38198444,0
38205589,0
38214221,0
38063248,0
38069091,0
38069261,0
38072539,0
38085023,0
38092217,2
38097887,0
38098602,0
38101782,0
38103427,0
38104983,0
38105387,0
38116815,0
38121272,0
38131474,0
38133113,0
38134394,0
38134421,0
38135970,0
38153918,0
38159915,0
38161096,0
38161780,0
38161818,0
38164618,0
38164809,0
38166035,0
38825111,0
36946192,0
36968066,0
36975161,0
37532987,0
37534417,0
37534473,0
37535728,0
37536591,0
37549695,0
37551957,0
37552522,0
37557533,0
37559137,0
37561740,0
37562453,0
37563342,0
37563625,0
37563800,0
37563932,0
37564878,0
37568328,0
37568587,0
37585659,0
37588246,0
37588453,0
37589906,0
37592370,0
37592967,0
37594699,0
37597997,0
37598410,0
37598471,0
37598495,0
37602188,0
37624494,0
37627715,0
37629191,0
37630258,0
37630778,0
37633552,0
37634311,0
37634767,0
37648875,0
37660941,0
37661812,0
37662389,0
37665665,0
37671932,0
37687769,0
37688045,0
37690046,0
37691827,0
37696099,0
37702257,0
37705884,0
37706099,0
37706464,0
37718522,0
37718828,0
37719117,0
37720576,2
37720797,0
37722378,0
37723620,0
37729855,0
37732641,0
37735868,0
37740667,0
37744976,0
37750065,1
37750997,0
37763951,0
37769295,0
37773215,0
37774311,0
37776645,0
37779458,0
37779494,0
37785816,0
37793205,0
37797768,0
37798666,0
37800810,0
37806107,0
37807246,0
37808381,0
37809572,2
37810821,0
38521231,0
38826956,0
38827616,0
38831666,0
38835934,0
38836825,0
38837553,0
38839113,0
38839819,0
38846563,0
38846976,0
38849102,0
38850758,0
38853605,0
38866096,2
38866268,0
38871574,2
38871661,0
38875424,0
38879859,0
38880744,0
38888708,0
38889455,0
38902678,0
38905319,0
38906145,0
38906302,0
38908592,0
38908757,0
38910508,0
38923034,0
38924225,0
38924473,0
38926445,0
38930954,0
38932995,0
38935166,0
38947926,2
38954037,0
38955140,0
38956629,0
38956772,0
38956793,0
38956813,0
38956835,0
38956889,0
38956942,0
38956986,0
38957054,0
38975498,0
38977877,0
38978229,0
38978429,0
38980221,0
38982533,0
38983890,0
38984304,0
38996102,0
38997592,0
38998867,0
38999822,0
38999862,0
39001725,0
39003811,0
38215588,2
38216335,0
38217247,0
38226783,0
38232271,0
38233279,0
38235141,0
38236354,0
38236463,0
38238758,0
38239421,1
38256524,0
38261496,0
38269872,0
38281533,1
38284238,0
38285454,0
38287428,0
38291768,0
38293257,0
38295943,0
38299089,0
38317957,0
38320677,0
38323529,0
38325958,0
38329522,0
38355263,0
38355839,0
38359468,0
38363300,0
38371078,0
38373110,0
38377227,0
38377425,0
38377430,0
38379068,0
38382611,0
38384778,0
38385803,0
38390610,0
38392173,0
38392995,0
38404770,0
38413549,0
38425543,0
38428035,0
38428985,0
38437629,0
38442158,0
38449283,0
38454938,0
38456362,0
38456813,0
38457731,0
38459508,0
38460129,0
38461525,0
38462360,0
38462543,0
38464389,0
38464396,0
38469091,0
38477712,0
38480777,0
38481108,0
38481169,0
38485346,0
38486378,0
38494298,0
38496782,0
38497561,0
38498915,0
38510238,0
38511282,0
38513011,0
38515796,0
38519757,0
39075477,0
39083120,2
39083245,0
39084990,0
39087293,0
39091454,0
39106226,0
39113138,0
39117708,0
39123850,0
39125813,-1
39126741,0
39004732,0
39005390,0
39016717,0
39022754,0
39024603,0
39025632,0
39028036,0
39029793,0
39031849,0
39033318,0
39034248,0
39034756,0
39035186,0
39035532,0
39036887,0
39058347,0
39059690,0
39059931,0
39066657,0
39072592,0
39074638,0
39413681,0
39414688,0
39415178,0
39417163,1
39422367,0
39423751,0
39424633,0
39435705,0
39435760,0
39435765,0
39435773,0
39435811,0
39435835,0
39443002,0
38521947,0
38522188,0
38522224,0
38522305,0
38526362,0
38535656,0
38538837,0
38539813,0
38541050,0
38542488,0
38544065,0
38546708,0
38547165,0
38550982,0
38551651,0
38553463,0
38558695,0
38559180,0
38571450,0
38573488,0
38573589,0
38575482,0
38582198,0
38584270,0
38584439,0
38584735,0
38598735,0
38600017,0
38603451,0
38609434,0
38617525,0
38617814,0
38619451,0
38623036,0
38624089,0
38624335,0
38624428,0
38624439,0
38624918,0
38624988,0
38625166,0
38625308,0
38626886,0
38626897,0
38640810,0
38645543,0
38645666,2
38645667,0
38645987,0
38646409,0
38664426,0
38666081,0
38670210,0
38674685,0
38694732,0
38695193,0
38697036,0
38700836,0
38702827,0
38703384,0
38703932,0
38704688,0
38707413,0
38720591,0
38723597,0
38723925,0
38724583,0
38725189,2
38725893,0
38747830,0
38749353,0
38752368,0
38756007,0
38776786,0
38778121,0
38779756,0
38780110,0
38795690,0
38797417,0
38799098,0
38811858,0
38812729,0
38817916,0
38822413,0
39626638,0
39627045,0
39627703,0
39627727,0
39627918,0
39628230,0
39447656,0
39447878,0
39448065,0
39449410,0
39449814,0
39453401,0
39460155,0
39464274,0
39466783,0
39469608,0
39480960,0
39481793,0
39483065,0
39483163,0
39483179,0
39483421,0
39484704,0
39485765,0
39485858,0
39486515,0
39487182,0
39487415,0
39503790,0
