neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,log_price
Manhattan,Harlem,Entire home/apt,104.0,30,14,0.15,1,178,4,192.0,4.65396
Brooklyn,Crown Heights,Private room,67.0,30,3,0.06,1,269,0,1320.0,4.2195077
Manhattan,Harlem,Private room,70.0,30,0,0.47,1,365,0,167.0,4.26268
Manhattan,Washington Heights,Entire home/apt,90.0,30,41,0.47,2,58,4,81.0,4.5108595
Brooklyn,Sunset Park,Entire home/apt,195.0,30,222,1.88,1,115,0,616.0,5.278115
Brooklyn,Brownsville,Private room,76.0,30,162,1.38,3,349,0,619.0,4.3438053
Manhattan,East Harlem,Entire home/apt,370.0,5,230,2.03,1,228,43,7.0,5.916202
Brooklyn,Bedford-Stuyvesant,Entire home/apt,354.0,30,140,1.2,1,176,0,647.0,5.872118
Brooklyn,Bushwick,Private room,62.0,30,5,0.05,1,363,0,2651.0,4.1431346
Brooklyn,Canarsie,Private room,129.0,30,252,2.16,2,89,0,965.0,4.8675346
Queens,Long Island City,Private room,42.0,30,14,0.12,16,363,4,94.0,3.7612002
Brooklyn,Canarsie,Private room,76.0,30,256,2.18,1,364,0,702.0,4.3438053
Manhattan,Gramercy,Entire home/apt,165.0,30,11,0.1,8,245,1,332.0,5.1119876
Brooklyn,Crown Heights,Entire home/apt,70.0,30,8,0.07,1,91,0,849.0,4.26268
Manhattan,Harlem,Private room,64.0,30,25,0.21,1,348,3,23.0,4.1743875
Brooklyn,Bedford-Stuyvesant,Private room,120.0,30,114,1.01,1,178,0,720.0,4.7957907
Manhattan,Upper East Side,Entire home/apt,150.0,30,1,0.01,1,323,0,3500.0,5.0172796
Queens,Richmond Hill,Private room,65.0,3,64,0.57,3,51,32,13.0,4.189655
Manhattan,Midtown,Entire home/apt,150.0,30,0,0.47,1,362,0,167.0,5.0172796
Bronx,City Island,Entire home/apt,112.0,30,187,1.6,1,337,1,345.0,4.727388
Brooklyn,Cypress Hills,Entire home/apt,101.0,30,97,0.82,3,364,0,672.0,4.624973
Manhattan,Harlem,Entire home/apt,90.0,30,271,2.29,2,307,5,63.0,4.5108595
Manhattan,East Village,Private room,91.0,30,118,1.0,1,87,5,13.0,4.5217886
Brooklyn,Bedford-Stuyvesant,Entire home/apt,106.0,30,191,2.8,1,334,3,118.0,4.6728287
Queens,Ditmars Steinway,Entire home/apt,155.0,30,50,0.42,2,365,0,1111.0,5.049856
Brooklyn,Bedford-Stuyvesant,Private room,55.0,30,5,0.22,4,321,2,111.0,4.0253515
Brooklyn,Gravesend,Entire home/apt,117.0,30,49,0.42,4,360,1,202.0,4.7706847
Manhattan,Upper West Side,Entire home/apt,392.0,30,14,0.13,11,365,2,170.0,5.9738097
Manhattan,Upper East Side,Entire home/apt,185.0,30,131,1.17,3,365,2,238.0,5.2257466
Manhattan,East Village,Entire home/apt,138.0,30,59,0.5,1,271,1,275.0,4.934474
Queens,Astoria,Private room,85.0,30,59,0.54,1,364,0,689.0,4.454347
Bronx,Bronxdale,Private room,50.0,30,14,0.13,1,364,1,299.0,3.9318256
Manhattan,Harlem,Entire home/apt,135.0,30,14,0.13,1,337,2,70.0,4.912655
Brooklyn,Brownsville,Private room,62.0,30,49,0.42,3,61,0,601.0,4.1431346
Brooklyn,Midwood,Private room,71.0,30,85,0.73,1,303,3,67.0,4.276666
Brooklyn,South Slope,Entire home/apt,105.0,30,178,1.53,3,261,1,273.0,4.6634393
Brooklyn,Borough Park,Entire home/apt,370.0,30,192,1.95,1,365,0,607.0,5.916202
Brooklyn,East Flatbush,Private room,37.0,30,24,0.21,4,337,3,19.0,3.637586
Manhattan,Chelsea,Entire home/apt,225.0,31,28,0.24,1,260,0,1305.0,5.420535
Brooklyn,Bedford-Stuyvesant,Entire home/apt,92.0,30,125,1.06,2,2,1,124.0,4.5325994
Manhattan,Hell's Kitchen,Entire home/apt,120.0,30,9,0.11,8,357,3,238.0,4.7957907
Manhattan,Upper West Side,Private room,93.0,30,109,0.99,1,351,0,957.0,4.543295
Manhattan,Hell's Kitchen,Entire home/apt,120.0,30,7,0.06,8,365,0,1251.0,4.7957907
Manhattan,Hell's Kitchen,Entire home/apt,120.0,30,8,0.07,8,356,0,591.0,4.7957907
Manhattan,SoHo,Private room,380.0,30,181,1.58,3,179,1,356.0,5.9427996
Manhattan,Hell's Kitchen,Entire home/apt,115.0,30,4,0.04,8,365,0,2379.0,4.75359
Queens,Sunnyside,Private room,95.0,30,49,0.51,3,251,2,225.0,4.564348
Manhattan,Hell's Kitchen,Private room,249.0,2,154,1.38,2,325,4,16.0,5.521461
Brooklyn,Park Slope,Private room,88.0,30,19,0.16,3,335,0,1385.0,4.4886365
Manhattan,Gramercy,Private room,106.0,30,142,1.2,1,82,2,46.0,4.6728287
Manhattan,Theater District,Private room,77.0,30,174,1.49,5,227,2,321.0,4.356709
Manhattan,Midtown,Private room,58.0,30,15,0.2,5,237,3,79.0,4.0775375
Brooklyn,Boerum Hill,Entire home/apt,162.0,30,31,0.28,17,59,5,27.0,5.09375
Manhattan,Kips Bay,Private room,144.0,1,47,3.95,1,11,47,24.0,4.9767337
Manhattan,Nolita,Entire home/apt,395.0,30,99,0.9,2,300,4,53.0,5.9814143
Brooklyn,Sunset Park,Entire home/apt,115.0,30,129,1.13,3,334,0,684.0,4.75359
Brooklyn,Bedford-Stuyvesant,Entire home/apt,155.0,30,311,2.68,2,254,1,275.0,5.049856
Manhattan,West Village,Private room,80.0,30,444,3.8,1,246,7,33.0,4.394449
Queens,Kew Gardens,Private room,60.0,30,15,0.13,4,0,0,1709.0,4.1108737
Brooklyn,Flatbush,Private room,45.0,30,18,0.15,9,305,2,222.0,3.8286414
Brooklyn,Williamsburg,Private room,160.0,2,276,2.37,1,271,45,10.0,5.081404
Manhattan,Upper West Side,Entire home/apt,145.0,30,66,0.57,1,57,1,22.0,4.983607
Brooklyn,Prospect-Lefferts Gardens,Private room,108.0,30,273,2.41,1,365,0,636.0,4.691348
Queens,Middle Village,Entire home/apt,351.0,30,6,0.05,8,365,0,1992.0,5.8636312
Queens,Ridgewood,Entire home/apt,623.0,30,4,0.04,8,365,0,2040.0,6.4361506
Queens,Flushing,Private room,42.0,30,12,0.11,5,302,3,16.0,3.7612002
Manhattan,Lower East Side,Entire home/apt,125.0,30,178,1.52,1,307,5,19.0,4.836282
Manhattan,Harlem,Entire home/apt,95.0,30,207,1.84,4,299,4,135.0,4.564348
Queens,Long Island City,Private room,33.0,30,151,1.29,7,54,4,35.0,3.5263605
Manhattan,Hell's Kitchen,Private room,329.0,2,205,1.74,2,357,0,371.0,5.799093
Manhattan,East Harlem,Entire home/apt,148.0,30,20,0.18,1,83,0,1035.0,5.0039463
Queens,Forest Hills,Entire home/apt,93.0,30,159,1.45,1,338,1,80.0,4.543295
Manhattan,Financial District,Entire home/apt,190.0,30,210,1.79,1,300,0,1085.0,5.2522736
Queens,Jamaica,Private room,43.0,30,53,0.45,1,94,0,732.0,3.7841897
Brooklyn,Bedford-Stuyvesant,Private room,93.0,2,192,1.7,2,283,22,15.0,4.543295
Manhattan,East Village,Private room,97.0,30,62,0.53,9,354,2,183.0,4.5849676
Manhattan,East Village,Private room,99.0,33,123,1.09,9,336,2,62.0,4.6051702
Brooklyn,Bedford-Stuyvesant,Entire home/apt,185.0,30,34,0.29,1,365,0,2040.0,5.2257466
Manhattan,Harlem,Private room,85.0,30,31,0.28,1,364,0,2038.0,4.454347
Brooklyn,Bedford-Stuyvesant,Private room,49.0,30,205,1.76,2,50,0,684.0,3.912023
Brooklyn,East New York,Entire home/apt,150.0,30,18,0.15,2,317,0,1138.0,5.0172796
Manhattan,East Village,Entire home/apt,200.0,30,0,0.47,1,280,0,167.0,5.303305
Staten Island,Tompkinsville,Private room,40.0,30,44,0.38,2,120,0,868.0,3.713572
Manhattan,East Harlem,Entire home/apt,195.0,30,88,0.78,1,179,0,672.0,5.278115
Brooklyn,Greenpoint,Private room,188.0,2,201,1.82,1,305,27,34.0,5.241747
Brooklyn,Crown Heights,Private room,75.0,1,86,5.49,1,326,64,13.0,4.3307333
Manhattan,East Harlem,Entire home/apt,170.0,30,110,0.98,5,365,1,279.0,5.1416636
Brooklyn,Greenpoint,Entire home/apt,391.0,3,49,0.42,14,15,0,421.0,5.971262
Manhattan,Harlem,Private room,180.0,1,214,1.83,3,191,26,34.0,5.198497
Manhattan,Midtown,Private room,785.0,1,22,0.24,2,363,1,34.0,6.666957
Manhattan,East Village,Entire home/apt,132.0,30,11,0.1,8,308,1,364.0,4.890349
Brooklyn,Williamsburg,Entire home/apt,546.0,30,147,1.31,1,132,2,9.0,6.3044486
Brooklyn,Bedford-Stuyvesant,Private room,59.0,30,44,0.4,3,279,3,63.0,4.0943446
Brooklyn,Prospect Heights,Entire home/apt,145.0,30,25,0.22,1,202,2,49.0,4.983607
Brooklyn,Bedford-Stuyvesant,Private room,53.0,30,48,0.43,3,157,6,50.0,3.988984
Bronx,Concourse,Private room,125.0,1,603,5.18,3,25,88,4.0,4.836282
Brooklyn,Park Slope,Private room,128.0,2,436,3.79,1,243,60,6.0,4.8598123
Brooklyn,Flatbush,Private room,106.0,30,20,0.17,1,89,0,958.0,4.6728287
Manhattan,Lower East Side,Private room,94.0,30,44,0.4,1,60,0,670.0,4.553877
Manhattan,Hell's Kitchen,Entire home/apt,115.0,30,12,0.11,183,336,0,596.0,4.75359
Manhattan,SoHo,Entire home/apt,120.0,30,24,0.21,1,226,3,68.0,4.7957907
Brooklyn,Greenpoint,Entire home/apt,224.0,3,51,0.44,14,15,0,493.0,5.4161005
Manhattan,Hell's Kitchen,Entire home/apt,220.0,30,6,0.05,183,356,1,73.0,5.398163
Brooklyn,Greenpoint,Entire home/apt,442.0,3,70,0.6,14,15,0,407.0,6.0935698
Brooklyn,Greenpoint,Entire home/apt,359.0,3,9,0.09,14,15,2,225.0,5.886104
Brooklyn,Greenpoint,Entire home/apt,338.0,3,55,0.47,14,15,0,592.0,5.826
Brooklyn,Greenpoint,Entire home/apt,224.0,3,41,0.38,14,15,1,254.0,5.4161005
Manhattan,Harlem,Private room,47.0,30,2,0.02,2,119,1,102.0,3.871201
Brooklyn,Greenpoint,Entire home/apt,254.0,3,45,0.38,14,15,0,1015.0,5.5412636
Brooklyn,Greenpoint,Entire home/apt,358.0,3,52,0.45,14,15,0,545.0,5.8833222
Brooklyn,Greenpoint,Entire home/apt,359.0,3,24,0.21,14,15,1,142.0,5.886104
Brooklyn,Greenpoint,Entire home/apt,431.0,3,12,0.1,14,15,0,999.0,6.0684257
Brooklyn,East Flatbush,Entire home/apt,120.0,30,277,2.45,3,329,1,47.0,4.7957907
Manhattan,Upper East Side,Entire home/apt,123.0,30,19,0.17,77,365,3,227.0,4.8202815
Queens,Corona,Private room,95.0,30,139,1.19,1,179,1,356.0,4.564348
Brooklyn,Greenpoint,Entire home/apt,212.0,3,66,0.58,14,15,0,484.0,5.3612924
Brooklyn,Gravesend,Private room,92.0,1,39,0.33,6,173,5,47.0,4.5325994
Manhattan,Upper West Side,Private room,299.0,2,417,3.58,1,288,41,7.0,5.7037826
Brooklyn,Greenpoint,Entire home/apt,302.0,3,48,0.41,14,15,0,614.0,5.7137327
Brooklyn,Greenpoint,Entire home/apt,391.0,3,16,0.14,14,15,1,362.0,5.971262
Brooklyn,Bedford-Stuyvesant,Entire home/apt,67.0,30,305,2.63,1,232,3,93.0,4.2195077
Queens,Elmhurst,Private room,70.0,30,6,0.05,1,365,0,3247.0,4.26268
Brooklyn,Kensington,Private room,249.0,30,7,0.06,6,364,0,3271.0,5.521461
Manhattan,Nolita,Entire home/apt,140.0,30,347,2.98,1,275,3,81.0,4.94876
Brooklyn,Downtown Brooklyn,Private room,215.0,30,14,0.13,1,269,0,2010.0,5.3752785
Manhattan,East Harlem,Entire home/apt,150.0,30,90,0.79,1,364,0,1025.0,5.0172796
Brooklyn,Flatbush,Private room,158.0,30,6,0.06,1,178,0,2274.0,5.0689044
Manhattan,East Village,Private room,200.0,30,9,0.08,2,90,0,2030.0,5.303305
Queens,Springfield Gardens,Private room,300.0,60,0,0.47,1,83,0,167.0,5.7071104
Manhattan,Chelsea,Entire home/apt,180.0,30,46,0.41,1,179,2,275.0,5.198497
Manhattan,Little Italy,Entire home/apt,135.0,30,11,0.1,183,301,1,325.0,4.912655
Manhattan,Upper West Side,Entire home/apt,250.0,30,94,0.84,17,269,0,2038.0,5.525453
Brooklyn,Fort Greene,Entire home/apt,225.0,30,40,0.36,4,179,1,308.0,5.420535
Brooklyn,Carroll Gardens,Entire home/apt,130.0,30,31,0.3,2,286,0,488.0,4.8751974
Manhattan,SoHo,Entire home/apt,130.0,30,7,0.06,8,253,0,735.0,4.8751974
Queens,Long Island City,Private room,44.0,30,91,0.78,7,239,3,69.0,3.8066626
Queens,Long Island City,Private room,64.0,30,145,1.24,7,68,0,381.0,4.1743875
Queens,Long Island City,Entire home/apt,213.0,30,214,1.83,1,92,7,6.0,5.365976
Brooklyn,East Flatbush,Private room,40.0,30,14,0.14,4,337,1,336.0,3.713572
Brooklyn,Prospect Heights,Entire home/apt,250.0,30,383,3.3,1,310,2,211.0,5.525453
Staten Island,Castleton Corners,Entire home/apt,204.0,30,65,0.65,1,322,4,80.0,5.32301
Brooklyn,Gravesend,Private room,99.0,30,45,0.4,6,180,2,153.0,4.6051702
Brooklyn,Crown Heights,Entire home/apt,103.0,30,149,1.32,6,260,2,176.0,4.644391
Brooklyn,Flatbush,Private room,108.0,2,323,2.8,2,106,60,2.0,4.691348
Brooklyn,Flatbush,Private room,108.0,2,408,3.55,2,90,69,4.0,4.691348
Brooklyn,Bedford-Stuyvesant,Shared room,113.0,3,246,2.16,2,57,15,28.0,4.7361984
Manhattan,Harlem,Private room,180.0,30,193,1.69,1,365,0,800.0,5.198497
Bronx,Concourse,Private room,57.0,30,77,0.68,3,364,0,946.0,4.060443
Queens,Edgemere,Entire home/apt,500.0,30,29,0.27,1,364,0,2120.0,6.216606
Manhattan,Harlem,Private room,80.0,30,39,0.36,1,365,0,763.0,4.394449
Manhattan,Upper East Side,Entire home/apt,180.0,30,19,0.18,77,291,3,91.0,5.198497
Brooklyn,Crown Heights,Entire home/apt,165.0,30,96,0.85,5,361,0,373.0,5.1119876
Queens,Ditmars Steinway,Entire home/apt,113.0,30,88,0.78,1,148,3,210.0,4.7361984
Queens,Flushing,Private room,65.0,30,200,1.75,8,62,0,655.0,4.189655
Queens,Flushing,Private room,65.0,30,176,1.52,8,61,0,642.0,4.189655
Manhattan,Upper West Side,Entire home/apt,175.0,30,28,0.38,1,265,5,41.0,5.170484
Brooklyn,Bedford-Stuyvesant,Private room,139.0,2,526,4.52,1,155,56,41.0,4.9416423
Manhattan,Hell's Kitchen,Entire home/apt,134.0,30,20,0.18,183,336,4,59.0,4.905275
Staten Island,New Brighton,Private room,53.0,1,396,3.47,1,184,59,10.0,3.988984
Manhattan,East Harlem,Entire home/apt,139.0,30,165,1.43,1,114,4,56.0,4.9416423
Manhattan,East Village,Entire home/apt,275.0,30,3,0.07,1,348,0,1182.0,5.620401
Queens,Jamaica,Entire home/apt,211.0,4,216,1.92,1,274,29,15.0,5.3565865
Brooklyn,Flatbush,Private room,60.0,30,8,0.07,2,337,1,224.0,4.1108737
Brooklyn,Crown Heights,Private room,131.0,3,290,2.99,1,322,37,15.0,4.882802
Manhattan,Upper West Side,Entire home/apt,165.0,180,14,0.13,1,101,0,763.0,5.1119876
Manhattan,Harlem,Entire home/apt,136.0,30,89,0.79,1,193,0,459.0,4.919981
Brooklyn,Bedford-Stuyvesant,Private room,61.0,30,47,0.41,1,45,2,31.0,4.1271343
Brooklyn,Clinton Hill,Entire home/apt,225.0,30,37,0.32,3,180,0,702.0,5.420535
Brooklyn,Fort Greene,Entire home/apt,175.0,30,41,0.35,3,323,1,281.0,5.170484
Brooklyn,East New York,Private room,59.0,30,45,0.4,2,365,0,993.0,4.0943446
Manhattan,Upper East Side,Entire home/apt,127.0,30,16,0.15,183,359,1,311.0,4.8520303
Manhattan,Hell's Kitchen,Entire home/apt,130.0,30,14,0.12,183,220,0,591.0,4.8751974
Manhattan,Upper West Side,Private room,170.0,30,138,1.31,1,287,3,103.0,5.1416636
Queens,Woodside,Private room,70.0,30,71,0.61,1,365,0,1994.0,4.26268
Brooklyn,Flatbush,Private room,160.0,5,229,1.99,1,88,21,42.0,5.081404
Manhattan,Chelsea,Entire home/apt,295.0,30,6,0.06,1,358,0,2794.0,5.6903596
Manhattan,East Village,Entire home/apt,200.0,30,15,0.14,1,150,0,1084.0,5.303305
Brooklyn,Bedford-Stuyvesant,Shared room,200.0,2,367,3.18,1,53,37,19.0,5.303305
Manhattan,East Village,Private room,138.0,3,206,1.81,1,108,22,13.0,4.934474
Manhattan,Hell's Kitchen,Entire home/apt,125.0,30,26,0.23,183,214,3,123.0,4.836282
Manhattan,Harlem,Private room,50.0,30,246,2.19,1,143,1,298.0,3.9318256
Brooklyn,Flatlands,Private room,40.0,30,9,0.08,1,365,1,305.0,3.713572
Manhattan,Harlem,Private room,90.0,30,76,0.67,1,269,0,726.0,4.5108595
Brooklyn,Clinton Hill,Entire home/apt,300.0,30,15,0.16,1,155,5,33.0,5.7071104
Brooklyn,Bedford-Stuyvesant,Private room,84.0,30,176,1.62,1,364,46,7.0,4.4426513
Manhattan,Lower East Side,Entire home/apt,395.0,30,89,0.78,1,257,2,176.0,5.9814143
Manhattan,Harlem,Entire home/apt,199.0,30,69,0.61,1,192,1,357.0,5.2983174
Brooklyn,Crown Heights,Entire home/apt,279.0,30,14,0.14,1,87,0,2000.0,5.6347895
Brooklyn,Crown Heights,Private room,55.0,30,97,0.96,1,241,4,33.0,4.0253515
Manhattan,West Village,Entire home/apt,850.0,30,46,0.4,1,179,1,94.0,6.7464123
Brooklyn,Greenpoint,Entire home/apt,383.0,3,24,0.21,3,349,5,17.0,5.9506426
Manhattan,Morningside Heights,Private room,192.0,31,47,1.49,2,270,0,662.0,5.26269
Brooklyn,Carroll Gardens,Entire home/apt,130.0,30,92,0.8,1,321,2,155.0,4.8751974
Brooklyn,Bedford-Stuyvesant,Entire home/apt,129.0,30,13,0.11,3,151,0,955.0,4.8675346
Brooklyn,Williamsburg,Entire home/apt,345.0,30,220,1.96,2,365,0,648.0,5.846439
Manhattan,Kips Bay,Entire home/apt,133.0,30,25,0.26,140,274,6,106.0,4.89784
Manhattan,Midtown,Entire home/apt,221.0,30,4,0.04,6,365,0,2517.0,5.4026775
Manhattan,Harlem,Private room,250.0,2,93,0.82,1,116,2,285.0,5.525453
Brooklyn,Fort Greene,Entire home/apt,675.0,30,21,0.19,2,109,0,716.0,6.516193
Manhattan,West Village,Entire home/apt,850.0,30,22,0.22,1,365,0,1770.0,6.7464123
Brooklyn,Brighton Beach,Entire home/apt,111.0,30,109,0.96,2,365,0,913.0,4.7184987
Brooklyn,South Slope,Private room,146.0,3,364,3.23,1,225,42,6.0,4.9904327
Manhattan,Upper West Side,Entire home/apt,275.0,30,11,0.1,17,180,0,1318.0,5.620401
Queens,Middle Village,Private room,139.0,3,232,2.0,1,291,33,20.0,4.9416423
Bronx,Wakefield,Entire home/apt,98.0,30,259,2.28,5,361,1,307.0,4.59512
Brooklyn,Fort Greene,Entire home/apt,210.0,30,32,0.28,1,246,4,81.0,5.351858
Manhattan,Gramercy,Entire home/apt,228.0,30,10,0.09,25,352,0,1052.0,5.433722
Queens,Sunnyside,Private room,67.0,30,128,1.11,7,282,0,367.0,4.2195077
Brooklyn,Bedford-Stuyvesant,Entire home/apt,85.0,180,0,0.47,1,363,0,167.0,4.454347
Queens,Astoria,Private room,134.0,3,55,0.49,12,144,20,6.0,4.905275
Manhattan,Hell's Kitchen,Entire home/apt,150.0,30,1,0.01,183,365,0,3415.0,5.0172796
Manhattan,Little Italy,Entire home/apt,165.0,30,8,0.07,183,295,3,52.0,5.1119876
Brooklyn,Flatbush,Private room,66.0,30,2,0.02,1,180,0,2979.0,4.204693
Manhattan,Little Italy,Entire home/apt,165.0,30,16,0.16,183,331,1,215.0,5.1119876
Manhattan,Little Italy,Entire home/apt,165.0,30,5,0.05,183,357,1,265.0,5.1119876
Brooklyn,Cobble Hill,Entire home/apt,94.0,30,77,0.68,1,42,3,19.0,4.553877
Manhattan,East Harlem,Entire home/apt,95.0,30,88,0.77,1,180,2,33.0,4.564348
Bronx,Bronxdale,Private room,36.0,30,118,1.04,1,121,6,59.0,3.6109178
Brooklyn,Bedford-Stuyvesant,Private room,110.0,5,137,1.22,3,44,20,33.0,4.7095304
Manhattan,Hell's Kitchen,Entire home/apt,125.0,30,10,0.09,183,357,0,458.0,4.836282
Manhattan,Little Italy,Entire home/apt,170.0,30,16,0.15,183,280,4,124.0,5.1416636
Brooklyn,Clinton Hill,Entire home/apt,250.0,30,5,0.06,1,156,1,336.0,5.525453
Manhattan,Little Italy,Entire home/apt,130.0,30,15,0.14,183,320,2,83.0,4.8751974
Brooklyn,Bushwick,Entire home/apt,100.0,30,31,0.29,1,76,0,2181.0,4.6151204
Queens,Astoria,Entire home/apt,103.0,30,216,1.99,3,244,2,321.0,4.644391
Brooklyn,Bedford-Stuyvesant,Entire home/apt,154.0,30,218,1.93,2,362,3,117.0,5.043425
Manhattan,Hell's Kitchen,Entire home/apt,125.0,30,20,0.18,183,326,3,65.0,4.836282
Brooklyn,Gowanus,Entire home/apt,300.0,30,13,0.12,3,365,0,367.0,5.7071104
Manhattan,Harlem,Private room,59.0,30,89,0.95,3,307,7,9.0,4.0943446
Manhattan,Hell's Kitchen,Entire home/apt,220.0,30,6,0.16,183,335,2,33.0,5.398163
Manhattan,Midtown,Private room,1600.0,2,26,0.23,2,268,0,540.0,7.3783836
Manhattan,Harlem,Entire home/apt,198.0,3,221,1.94,1,223,34,15.0,5.293305
Bronx,Spuyten Duyvil,Entire home/apt,144.0,186,6,0.05,1,139,0,3290.0,4.9767337
Manhattan,Harlem,Entire home/apt,135.0,30,252,2.31,1,361,0,636.0,4.912655
Brooklyn,Crown Heights,Entire home/apt,131.0,30,2,0.06,1,364,0,941.0,4.882802
Manhattan,Washington Heights,Entire home/apt,209.0,30,204,1.79,1,365,0,617.0,5.3471074
Manhattan,Hell's Kitchen,Entire home/apt,220.0,30,9,0.08,183,344,0,596.0,5.398163
Brooklyn,Bedford-Stuyvesant,Entire home/apt,176.0,30,56,0.49,4,364,1,335.0,5.17615
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,90.0,30,170,1.5,1,261,0,370.0,4.5108595
Brooklyn,Bushwick,Entire home/apt,111.0,30,131,1.16,4,305,0,610.0,4.7184987
Brooklyn,Bushwick,Private room,79.0,30,181,1.59,4,191,0,699.0,4.3820267
Brooklyn,Crown Heights,Entire home/apt,55.0,30,51,0.45,1,44,0,733.0,4.0253515
Brooklyn,Bedford-Stuyvesant,Private room,129.0,30,90,0.79,1,268,0,664.0,4.8675346
Manhattan,Little Italy,Entire home/apt,165.0,30,23,0.2,140,0,0,1175.0,5.1119876
Manhattan,Harlem,Private room,154.0,2,146,1.28,1,306,13,58.0,5.043425
Queens,Sunnyside,Private room,52.0,30,101,0.92,7,365,0,755.0,3.9702919
Brooklyn,Williamsburg,Private room,225.0,4,135,1.18,1,18,13,37.0,5.420535
Manhattan,Midtown,Entire home/apt,91.0,30,27,0.25,140,301,0,489.0,4.5217886
Manhattan,Midtown,Entire home/apt,275.0,30,75,1.87,1,364,0,614.0,5.620401
Brooklyn,Bedford-Stuyvesant,Entire home/apt,163.0,30,0,0.47,1,0,0,167.0,5.0998664
Manhattan,Kips Bay,Entire home/apt,129.0,30,20,0.19,140,347,1,308.0,4.8675346
Brooklyn,East Flatbush,Private room,358.0,30,82,0.73,1,269,0,691.0,5.8833222
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,98.0,30,42,0.4,2,347,3,14.0,4.59512
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,114.0,30,59,0.53,2,352,1,305.0,4.744932
Brooklyn,Fort Greene,Private room,55.0,30,0,0.47,42,309,0,167.0,4.0253515
Brooklyn,Park Slope,Private room,55.0,30,0,0.47,42,309,0,167.0,4.0253515
Brooklyn,Crown Heights,Entire home/apt,110.0,30,100,0.88,1,263,0,1008.0,4.7095304
Manhattan,Kips Bay,Entire home/apt,129.0,30,20,0.2,140,260,2,124.0,4.8675346
Queens,Sunnyside,Entire home/apt,131.0,30,7,0.06,3,177,0,1355.0,4.882802
Manhattan,East Village,Entire home/apt,200.0,30,4,0.04,2,364,0,2246.0,5.303305
Manhattan,Little Italy,Entire home/apt,130.0,30,14,0.13,183,323,2,260.0,4.8751974
Manhattan,Theater District,Entire home/apt,500.0,30,1,0.08,1,155,0,396.0,6.216606
Brooklyn,Clinton Hill,Entire home/apt,189.0,30,80,0.71,1,175,4,43.0,5.247024
Brooklyn,Flatbush,Entire home/apt,92.0,30,243,2.22,1,310,1,75.0,4.5325994
Manhattan,SoHo,Entire home/apt,233.0,30,82,0.72,1,83,2,76.0,5.4553213
Brooklyn,Bedford-Stuyvesant,Entire home/apt,163.0,3,129,1.76,1,220,36,28.0,5.0998664
Manhattan,Harlem,Entire home/apt,148.0,30,62,0.55,1,365,1,343.0,5.0039463
Manhattan,Harlem,Private room,46.0,30,18,0.16,1,57,2,65.0,3.8501477
Manhattan,Hell's Kitchen,Entire home/apt,125.0,30,9,0.08,183,337,1,89.0,4.836282
Manhattan,Hell's Kitchen,Entire home/apt,175.0,30,8,0.08,183,350,0,663.0,5.170484
Brooklyn,Bedford-Stuyvesant,Entire home/apt,250.0,30,148,1.32,1,340,1,263.0,5.525453
Manhattan,Little Italy,Entire home/apt,130.0,30,15,0.13,183,359,3,27.0,4.8751974
Queens,Sunnyside,Entire home/apt,206.0,30,14,0.12,3,177,0,1088.0,5.332719
Manhattan,East Village,Entire home/apt,175.0,30,26,0.73,1,33,0,713.0,5.170484
Manhattan,Upper West Side,Entire home/apt,190.0,30,175,1.56,1,289,5,106.0,5.2522736
Manhattan,Gramercy,Private room,100.0,30,76,0.76,1,151,2,29.0,4.6151204
Manhattan,Hell's Kitchen,Entire home/apt,130.0,30,10,0.09,183,355,0,930.0,4.8751974
Manhattan,Harlem,Entire home/apt,114.0,30,16,0.17,1,239,1,202.0,4.744932
Brooklyn,Carroll Gardens,Entire home/apt,250.0,30,4,0.04,4,364,0,2278.0,5.525453
Manhattan,Little Italy,Entire home/apt,125.0,30,11,0.1,183,253,2,36.0,4.836282
Queens,Sunnyside,Entire home/apt,116.0,30,3,0.03,3,267,0,1161.0,4.762174
Manhattan,Upper East Side,Entire home/apt,90.0,30,16,0.14,183,336,3,137.0,4.5108595
Queens,Kew Gardens,Entire home/apt,236.0,30,5,0.06,4,0,0,1667.0,5.46806
Queens,Ozone Park,Private room,113.0,3,44,1.14,1,358,25,6.0,4.7361984
Manhattan,Upper West Side,Entire home/apt,300.0,31,76,0.68,1,122,4,183.0,5.7071104
Manhattan,Washington Heights,Entire home/apt,152.0,30,46,0.5,1,305,0,1292.0,5.030438
Queens,Middle Village,Entire home/apt,129.0,30,82,0.72,1,364,2,48.0,4.8675346
Manhattan,Tribeca,Entire home/apt,240.0,30,10,0.09,3,248,0,597.0,5.484797
Brooklyn,Clinton Hill,Entire home/apt,235.0,30,31,0.28,3,270,0,798.0,5.463832
Manhattan,Harlem,Private room,78.0,30,162,1.43,1,54,2,249.0,4.3694477
Manhattan,Hell's Kitchen,Entire home/apt,110.0,30,20,0.19,183,293,5,120.0,4.7095304
Manhattan,Midtown,Entire home/apt,105.0,60,22,0.2,14,278,2,73.0,4.6634393
Manhattan,Inwood,Private room,250.0,30,183,1.62,1,358,0,1155.0,5.525453
